phase,suite_id,app_id,benchmark_name,attempt_round,strategy,work_dir,command,exit_code,timeout,log_path,result_status,binary_candidates,binary_ready,blocker_before,blocker_after,notes
W21C,parboil,parboil_bfs,bfs,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_bfs_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_cp,cp,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_cp_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_cp,cp,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_cp_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_cutcp,cutcp,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_cutcp_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_cutcp,cutcp,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_cutcp_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_fft,fft,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_fft_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_fft,fft,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_fft_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_imghisto,imghisto,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_imghisto_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_imghisto,imghisto,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_imghisto_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_lbm,lbm,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_lbm_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_lbm,lbm,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_lbm_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_mri_fhd,mri-fhd,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_mri_fhd_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_mri_fhd,mri-fhd,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_mri_fhd_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_mri_gridding,mri-gridding,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_mri_gridding_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_mri_gridding,mri-gridding,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_mri_gridding_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_pns,pns,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_pns_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_pns,pns,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_pns_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_rpes,rpes,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_rpes_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_rpes,rpes,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_rpes_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_sad,sad,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_sad_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_sad,sad,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_sad_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_simple_mm,simple_mm,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_simple_mm_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_simple_mm,simple_mm,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_simple_mm_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
W21C,parboil,parboil_tpacf,tpacf,round1,dependency_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf,"ldconfig -p | grep -E ""libcuda|libcudart"" || true; ls -l /usr/local/cuda/lib64/libcudart.so /usr/local/cuda/targets/x86_64-linux/lib/libcudart.so 2>/dev/null || true; find . -maxdepth 3 -type f -perm -111 | sed -n ""1,40p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_tpacf_round1_dependency_probe.log,pass,,0,no verified executable binary,pass,probe libcuda/libcudart and local executable candidates
W21C,parboil,parboil_tpacf,tpacf,round2,binary_ldd_or_candidate_probe,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf,"find . -maxdepth 4 -type f -name ""*.so"" -o -type f -perm -111 | sed -n ""1,80p""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21C_parboil_tpacf_round2_binary_ldd_or_candidate_probe.log,pass,,0,no verified executable binary,pass,probe executable runtime dependencies
