phase,suite_id,app_id,benchmark_name,attempt_round,strategy,work_dir,command,exit_code,timeout,log_path,result_status,binary_candidates,binary_ready,blocker_before,blocker_after,notes
W21A_fix1,parboil,parboil_rpes,rpes,round1,python3_driver_compile,/workspace/repos/gpgpu-workloads/suites/parboil,python3 ./parboil compile rpes cuda default,1,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21A_fix1_parboil_rpes_round1_python3_driver_compile.log,fail,,0,no verified executable binary,fail,attempt python3 on legacy parboil driver
W21A_fix1,parboil,parboil_rpes,rpes,round2,direct_make_cuda_or_base,/workspace/repos/gpgpu-workloads/suites/parboil,mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_default && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_default BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_default/rpes PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda,2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21A_fix1_parboil_rpes_round2_direct_make_cuda_or_base.log,fail,,0,no verified executable binary,fail,bypass python2 driver using documented make variables
W21A_fix1,parboil,parboil_sad,sad,round1,python3_driver_compile,/workspace/repos/gpgpu-workloads/suites/parboil,python3 ./parboil compile sad cuda default,1,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21A_fix1_parboil_sad_round1_python3_driver_compile.log,fail,,0,no verified executable binary,fail,attempt python3 on legacy parboil driver
W21A_fix1,parboil,parboil_sad,sad,round2,direct_make_cuda_or_base,/workspace/repos/gpgpu-workloads/suites/parboil,mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_default && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_default BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_default/sad PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda,2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21A_fix1_parboil_sad_round2_direct_make_cuda_or_base.log,fail,,0,no verified executable binary,fail,bypass python2 driver using documented make variables
W21A_fix1,parboil,parboil_simple_mm,simple_mm,round1,python3_driver_compile,/workspace/repos/gpgpu-workloads/suites/parboil,python3 ./parboil compile simple_mm cuda default,1,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21A_fix1_parboil_simple_mm_round1_python3_driver_compile.log,fail,,0,no verified executable binary,fail,attempt python3 on legacy parboil driver
W21A_fix1,parboil,parboil_simple_mm,simple_mm,round2,direct_make_cuda_or_base,/workspace/repos/gpgpu-workloads/suites/parboil,mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_default && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_default BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_default/simple_mm PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda,2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21A_fix1_parboil_simple_mm_round2_direct_make_cuda_or_base.log,fail,,0,no verified executable binary,fail,bypass python2 driver using documented make variables
W21A_fix1,parboil,parboil_tpacf,tpacf,round1,python3_driver_compile,/workspace/repos/gpgpu-workloads/suites/parboil,python3 ./parboil compile tpacf cuda default,1,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21A_fix1_parboil_tpacf_round1_python3_driver_compile.log,fail,,0,no verified executable binary,fail,attempt python3 on legacy parboil driver
W21A_fix1,parboil,parboil_tpacf,tpacf,round2,direct_make_cuda_or_base,/workspace/repos/gpgpu-workloads/suites/parboil,mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_default && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_default BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_default/tpacf PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda,2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21A_fix1_parboil_tpacf_round2_direct_make_cuda_or_base.log,fail,,0,no verified executable binary,fail,bypass python2 driver using documented make variables
W21A_fix2,parboil,parboil_bfs,bfs,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_w21fix2/bfs PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_bfs_round1_parboil_default_target_cuda.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_bfs,bfs,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_base_w21fix2/bfs PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_bfs_round2_parboil_default_target_cuda_base.log,fail,,0,no verified executable binary,fail,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_cp,cp,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_w21fix2/cp PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_cp_round1_parboil_default_target_cuda.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_cp,cp,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_base_w21fix2/cp PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_cp_round2_parboil_default_target_cuda_base.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_cutcp,cutcp,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_w21fix2/cutcp PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_cutcp_round1_parboil_default_target_cuda.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_cutcp,cutcp,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_base_w21fix2/cutcp PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_cutcp_round2_parboil_default_target_cuda_base.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_fft,fft,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_w21fix2/fft PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_fft_round1_parboil_default_target_cuda.log,fail,,0,no verified executable binary,fail,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_fft,fft,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_base_w21fix2/fft PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_fft_round2_parboil_default_target_cuda_base.log,fail,,0,no verified executable binary,fail,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_imghisto,imghisto,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_w21fix2/imghisto PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_imghisto_round1_parboil_default_target_cuda.log,fail,,0,no verified executable binary,fail,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_imghisto,imghisto,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_base_w21fix2/imghisto PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_imghisto_round2_parboil_default_target_cuda_base.log,fail,,0,no verified executable binary,fail,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_lbm,lbm,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_w21fix2/lbm PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_lbm_round1_parboil_default_target_cuda.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_lbm,lbm,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_base_w21fix2/lbm PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_lbm_round2_parboil_default_target_cuda_base.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_mri_fhd,mri-fhd,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_w21fix2/mri-fhd PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_mri_fhd_round1_parboil_default_target_cuda.log,fail,,0,no verified executable binary,fail,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_mri_fhd,mri-fhd,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_base_w21fix2/mri-fhd PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_mri_fhd_round2_parboil_default_target_cuda_base.log,fail,,0,no verified executable binary,fail,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_mri_gridding,mri-gridding,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_w21fix2/mri-gridding PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_mri_gridding_round1_parboil_default_target_cuda.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_mri_gridding,mri-gridding,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_base_w21fix2/mri-gridding PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_mri_gridding_round2_parboil_default_target_cuda_base.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_pns,pns,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_w21fix2/pns PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_pns_round1_parboil_default_target_cuda.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_pns,pns,round2,parboil_default_target_cuda_base,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_base_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_base_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_base_w21fix2/pns PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_pns_round2_parboil_default_target_cuda_base.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
W21A_fix2,parboil,parboil_rpes,rpes,round1,parboil_default_target_cuda,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_w21fix2 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_w21fix2 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_w21fix2/rpes PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda CUDA_PATH=/usr/local/cuda CUDA_LIB_PATH=/usr/local/cuda/lib64 PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",0,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162801/W21A_fix2_parboil_rpes_round1_parboil_default_target_cuda.log,pass,,0,no verified executable binary,pass,correct default target after Makefile.conf fix
