phase,suite_id,app_id,benchmark_name,attempt_round,strategy,work_dir,command,exit_code,timeout,log_path,result_status,binary_candidates,binary_ready,blocker_before,blocker_after,notes
W21B,parboil,parboil_rpes,rpes,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_sm70/rpes PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21B_parboil_rpes_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B,parboil,parboil_rpes,rpes,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes/build/cuda_base_sm70/rpes PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21B_parboil_rpes_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B,parboil,parboil_sad,sad,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_sm70/sad PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21B_parboil_sad_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B,parboil,parboil_sad,sad,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad/build/cuda_base_sm70/sad PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21B_parboil_sad_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B,parboil,parboil_simple_mm,simple_mm,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_sm70/simple_mm PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21B_parboil_simple_mm_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B,parboil,parboil_simple_mm,simple_mm,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm/build/cuda_base_sm70/simple_mm PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21B_parboil_simple_mm_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B,parboil,parboil_tpacf,tpacf,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_sm70/tpacf PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21B_parboil_tpacf_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B,parboil,parboil_tpacf,tpacf,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf/build/cuda_base_sm70/tpacf PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162504/W21B_parboil_tpacf_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_bfs,bfs,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_sm70/bfs PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_bfs_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B_fix1,parboil,parboil_bfs,bfs,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs/build/cuda_base_sm70/bfs PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_bfs_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_cp,cp,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_sm70/cp PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_cp_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B_fix1,parboil,parboil_cp,cp,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp/build/cuda_base_sm70/cp PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_cp_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_cutcp,cutcp,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_sm70/cutcp PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_cutcp_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B_fix1,parboil,parboil_cutcp,cutcp,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp/build/cuda_base_sm70/cutcp PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_cutcp_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_fft,fft,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_sm70/fft PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_fft_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B_fix1,parboil,parboil_fft,fft,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft/build/cuda_base_sm70/fft PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_fft_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_imghisto,imghisto,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_sm70/imghisto PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_imghisto_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B_fix1,parboil,parboil_imghisto,imghisto,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto/build/cuda_base_sm70/imghisto PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_imghisto_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_lbm,lbm,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_sm70/lbm PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_lbm_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B_fix1,parboil,parboil_lbm,lbm,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm/build/cuda_base_sm70/lbm PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_lbm_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_mri_fhd,mri-fhd,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_sm70/mri-fhd PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_mri_fhd_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B_fix1,parboil,parboil_mri_fhd,mri-fhd,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/src/cuda_base BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd/build/cuda_base_sm70/mri-fhd PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_mri_fhd_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_mri_gridding,mri-gridding,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_sm70/mri-gridding PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_mri_gridding_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
W21B_fix1,parboil,parboil_mri_gridding,mri-gridding,round2,parboil_direct_make_cuda_base_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_base_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_base_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding/build/cuda_base_sm70/mri-gridding PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda_base PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_mri_gridding_round2_parboil_direct_make_cuda_base_sm70.log,fail,,0,no verified executable binary,fail,CUDA base fallback with sm_70
W21B_fix1,parboil,parboil_pns,pns,round1,parboil_direct_make_sm70,/workspace/repos/gpgpu-workloads/suites/parboil,"mkdir -p /workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_sm70 && make -f /workspace/repos/gpgpu-workloads/suites/parboil/common/mk/Makefile build SRCDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/src/cuda BUILDDIR=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_sm70 BIN=/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns/build/cuda_sm70/pns PLATFORM=default PARBOIL_ROOT=/workspace/repos/gpgpu-workloads/suites/parboil BUILD=cuda PLATFORM_CUDACFLAGS=""-arch=sm_70 -allow-unsupported-compiler"" APP_CUDACFLAGS+="" -arch=sm_70 -allow-unsupported-compiler""",2,0,/workspace/tmp/mascar_w21_blocker_logs_20260605_162730/W21B_fix1_parboil_pns_round1_parboil_direct_make_sm70.log,fail,,0,no verified executable binary,fail,CUDA 11 compatible sm_70 build
